analysis,setting,subset,model_id,task_id,total_turn,history_group,earlier_non_pass_count,final_pass,cell_id
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,968a918d571de74f83552c8c,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,96bc9ba291764dd0ff8f91f4,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,96e517f4c2ce903f6217d8ed,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,971cbbdfabe799d469e15a4f,5,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,976752c9933d627cbe1d3ed4,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,9843144b130e016eb7dc8017,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,99aa7494fd548659bfc71cd6,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,99d4a2e6aa1c90f26e07a3c4,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,9dd5750bc0b8fb3699bc2ce6,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,9f4f46654b03f547fab57f94,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a1978c19aed653382337cec7,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a288dfb2abe6528474c0f61c,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a425d04ece0c26acceb47a9f,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a454e14dc13c1d56e53d4d7c,4,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a5302734ac185f0cf1fdd614,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a64b7ee3211429ee836f62bc,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a6642b95b149505119c16b1c,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,a6e92c6a5e686babe7590452,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,ac41ecf3e244065edebd11d6,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,ad3645a1e6493acf4676657a,4,all_earlier_turns_passed,0,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,afa5e181a4150b545ebdc876,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,b17b420fde1f274ecb26c499,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,b3144d94ff316a02e042970b,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,b31e2a258b86f0d919cdd978,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,b75421376660b166cff6072d,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,b8df0b1aa690dabcf581370e,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,b943662155fb39a03156d229,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,bac667f2280836f70a77b39e,4,all_earlier_turns_passed,0,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,bb0aa463c8327d10ccda4b30,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,bd3a582f87417fc0429e918a,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,bd6a8a8ed129f749f02185d1,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,c0f6290c53e555c83510bf4f,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,c1456d822b5ae36c62d1c675,3,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,c2246cae13f63349f2a97210,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,c353c55267a0cf7b38821d06,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,c5216abbcb81738107271ec9,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,c64df17437236cb1fec4e543,5,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,c9117c7f123ce9d40b32a63c,5,at_least_one_earlier_non_pass,3,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,d0d4b457b6e25d24bcb200fa,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,d17c6d5d2e80cfe4c7d4cb0f,4,all_earlier_turns_passed,0,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,d4d2a49229ee8c0993cd8505,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,d7963607fbd0e93845f0c6fb,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,da726512aa58cd1e87f51ef8,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,db9ee02d9d03d365b4b8685f,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,dda194fca558f1ad888b3eb3,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,de4a205e1fbbc66e968e00d1,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,e154c025ae46a71e42ce3f8d,3,all_earlier_turns_passed,0,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,e33db942c35d86bb51969b31,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,e46521160eca9c9cc71b3385,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,e65b97fec2cbbff4d95c885a,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,e7d886aa2f30f65c47a838de,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,ed537dfa4c706627e580c130,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,ee44395051951c07cea6f497,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,f1f3c72e796f4cc044413b1f,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,f271acdcf5666bca026f30c6,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,f32ca86da56cf2375a0965ce,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,f74ba62de45b427e1151fd12,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,f8d6b1a56b2290be7c1fc4bf,4,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_non_thinking,fa607bd4be5f812ddb4e41db,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,024d2c77c429c3fef5d55a8f,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,029ce415252e0ecd902df331,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,03aac3faedefcad31cdf022e,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,03f44f40ee124ab40b612269,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,073c1cba680ae2ba7b8f4ee9,5,at_least_one_earlier_non_pass,3,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,0913e5a27df3b78cc5f5a7ee,5,at_least_one_earlier_non_pass,3,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,0ba1fdd06392faaa1aa30481,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,0cb1997c15b9a20d6af9e390,3,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,0cdaed882ec3046839f5d121,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,0d37ae4872db664be79c3432,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,10a8c82547b59260c146b879,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,11ee6d8d21e8518107186326,5,at_least_one_earlier_non_pass,4,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,153b139bb440cc0c84c9603f,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,16464b0edff539e7465f37fe,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,19748b43d74951d628300ed2,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,197f4c9f3a0b6e982f601b21,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,19e4d7bb16387617a3992272,5,all_earlier_turns_passed,0,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,19ef9d5ce051643f5e099979,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,1a93a78bf15583a69d515ad5,5,at_least_one_earlier_non_pass,4,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,1aff970e7bc860a2af7c1387,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,1b966e38533ddf69670d0f63,5,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,1d2b560a660ce6bfc40b3e15,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,1e79fa3561ac583e5815d4c2,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,1f264a5d1447080ea6e48bba,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,2019c59f8b5999e9330521f9,5,at_least_one_earlier_non_pass,4,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,2b35d75e2d1a927bdab6f45d,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,2b36b973593d784a48378d30,3,all_earlier_turns_passed,0,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,2b3dc4151aa41419ecf57fe6,4,all_earlier_turns_passed,0,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,2d6b5e1d8fa897a96fcbedbe,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,2df3adbb1741cfb2f1be38f5,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,31f19321d320fb51780475d5,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,32c3c3d1621fb937e0239959,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,386cba0685c480cf704a4038,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,386ec0870a8055de5b2dc548,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,3961a4cb0fe3ca7a014d79e4,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,39c1d1b98f88c1edca703457,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,39ce3dc6a64602cd34c35375,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,3b19a2fb4b2e675cf011b44e,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,3d205d52eb10cd85b7084d56,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,3e04e2c1e4d2d72b5912ac6b,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,3e05eb93c40598da077a5d77,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,404f9373996ca1154c53bbd0,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,406cf6eb54229e68174fdabb,3,all_earlier_turns_passed,0,0,python_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,python_function,deepseek_v31_thinking,4349d10da4f9db74a181addb,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__deepseek_v31_thinking__base__fh
